query_id,split,family,persona,coords,arm,attr_used,treq_used,k,ledger,fid,released,gt_action,leak,over,rule,reason,canary_ref,gt_peritem_tier
P0241,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_restr,PB,2,5,,G09-00599,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0241,paraphrase,polite,F_CMP:E_F_CMP,gt,idpdm,PB,2,5,,G09-00599,1,release,0,0,R3,R3:ok,,2
P0242,paraphrase,reorder,F_CMP:E_F_CMP,gt,ungoverned,PB,2,5,,G09-00599,1,release,0,0,-,no-governance,,2
P0242,paraphrase,reorder,F_CMP:E_F_CMP,gt,menu,PB,2,5,,G09-00599,1,release,0,0,menu,template-level,,2
P0242,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_perm,PB,2,5,,G09-00599,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0242,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_restr,PB,2,5,,G09-00599,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0242,paraphrase,reorder,F_CMP:E_F_CMP,gt,idpdm,PB,2,5,,G09-00599,1,release,0,0,R3,R3:ok,,2
P0243,paraphrase,polite,H_HR:E_H_HR,gt,ungoverned,PB,3,5,,G09-01025,1,release,0,0,-,no-governance,,3
P0243,paraphrase,polite,H_HR:E_H_HR,gt,menu,PB,3,5,,G09-01025,1,release,0,0,menu,template-level,,3
P0243,paraphrase,polite,H_HR:E_H_HR,gt,abac_perm,PB,3,5,,G09-01025,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0243,paraphrase,polite,H_HR:E_H_HR,gt,abac_restr,PB,3,5,,G09-01025,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0243,paraphrase,polite,H_HR:E_H_HR,gt,idpdm,PB,3,5,,G09-01025,1,release,0,0,R3,R3:ok,,3
P0244,paraphrase,reorder,H_HR:E_H_HR,gt,ungoverned,PB,3,5,,G09-01025,1,release,0,0,-,no-governance,,3
P0244,paraphrase,reorder,H_HR:E_H_HR,gt,menu,PB,3,5,,G09-01025,1,release,0,0,menu,template-level,,3
P0244,paraphrase,reorder,H_HR:E_H_HR,gt,abac_perm,PB,3,5,,G09-01025,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0244,paraphrase,reorder,H_HR:E_H_HR,gt,abac_restr,PB,3,5,,G09-01025,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0244,paraphrase,reorder,H_HR:E_H_HR,gt,idpdm,PB,3,5,,G09-01025,1,release,0,0,R3,R3:ok,,3
P0245,paraphrase,polite,H_HR:E_H_HR,gt,ungoverned,PB,3,5,,G09-01017,1,release,0,0,-,no-governance,,3
P0245,paraphrase,polite,H_HR:E_H_HR,gt,menu,PB,3,5,,G09-01017,1,release,0,0,menu,template-level,,3
P0245,paraphrase,polite,H_HR:E_H_HR,gt,abac_perm,PB,3,5,,G09-01017,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0245,paraphrase,polite,H_HR:E_H_HR,gt,abac_restr,PB,3,5,,G09-01017,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0245,paraphrase,polite,H_HR:E_H_HR,gt,idpdm,PB,3,5,,G09-01017,1,release,0,0,R3,R3:ok,,3
P0246,paraphrase,reorder,H_HR:E_H_HR,gt,ungoverned,PB,3,5,,G09-01017,1,release,0,0,-,no-governance,,3
P0246,paraphrase,reorder,H_HR:E_H_HR,gt,menu,PB,3,5,,G09-01017,1,release,0,0,menu,template-level,,3
P0246,paraphrase,reorder,H_HR:E_H_HR,gt,abac_perm,PB,3,5,,G09-01017,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0246,paraphrase,reorder,H_HR:E_H_HR,gt,abac_restr,PB,3,5,,G09-01017,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0246,paraphrase,reorder,H_HR:E_H_HR,gt,idpdm,PB,3,5,,G09-01017,1,release,0,0,R3,R3:ok,,3
P0247,paraphrase,polite,F_PAY:E_F_PAY,gt,ungoverned,PB,3,5,,G09-00965,1,release,0,0,-,no-governance,,3
P0247,paraphrase,polite,F_PAY:E_F_PAY,gt,menu,PB,3,5,,G09-00965,1,release,0,0,menu,template-level,,3
P0247,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_perm,PB,3,5,,G09-00965,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0247,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_restr,PB,3,5,,G09-00965,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0247,paraphrase,polite,F_PAY:E_F_PAY,gt,idpdm,PB,3,5,,G09-00965,1,release,0,0,R3,R3:ok,,3
P0248,paraphrase,reorder,F_PAY:E_F_PAY,gt,ungoverned,PB,3,5,,G09-00965,1,release,0,0,-,no-governance,,3
P0248,paraphrase,reorder,F_PAY:E_F_PAY,gt,menu,PB,3,5,,G09-00965,1,release,0,0,menu,template-level,,3
P0248,paraphrase,reorder,F_PAY:E_F_PAY,gt,abac_perm,PB,3,5,,G09-00965,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0248,paraphrase,reorder,F_PAY:E_F_PAY,gt,abac_restr,PB,3,5,,G09-00965,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0248,paraphrase,reorder,F_PAY:E_F_PAY,gt,idpdm,PB,3,5,,G09-00965,1,release,0,0,R3,R3:ok,,3
P0249,paraphrase,polite,F_PAY:E_F_PAY,gt,ungoverned,PB,3,5,,G09-01005,1,release,0,0,-,no-governance,,3
P0249,paraphrase,polite,F_PAY:E_F_PAY,gt,menu,PB,3,5,,G09-01005,1,release,0,0,menu,template-level,,3
P0249,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_perm,PB,3,5,,G09-01005,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0249,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_restr,PB,3,5,,G09-01005,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0249,paraphrase,polite,F_PAY:E_F_PAY,gt,idpdm,PB,3,5,,G09-01005,1,release,0,0,R3,R3:ok,,3
P0250,paraphrase,reorder,F_PAY:E_F_PAY,gt,ungoverned,PB,3,5,,G09-01005,1,release,0,0,-,no-governance,,3
P0250,paraphrase,reorder,F_PAY:E_F_PAY,gt,menu,PB,3,5,,G09-01005,1,release,0,0,menu,template-level,,3
P0250,paraphrase,reorder,F_PAY:E_F_PAY,gt,abac_perm,PB,3,5,,G09-01005,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0250,paraphrase,reorder,F_PAY:E_F_PAY,gt,abac_restr,PB,3,5,,G09-01005,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0250,paraphrase,reorder,F_PAY:E_F_PAY,gt,idpdm,PB,3,5,,G09-01005,1,release,0,0,R3,R3:ok,,3
P0251,paraphrase,polite,F_CMP:E_F_CMP,gt,ungoverned,PB,3,5,,G09-01013,1,release,0,0,-,no-governance,,3
P0251,paraphrase,polite,F_CMP:E_F_CMP,gt,menu,PB,3,5,,G09-01013,1,release,0,0,menu,template-level,,3
P0251,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_perm,PB,3,5,,G09-01013,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0251,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_restr,PB,3,5,,G09-01013,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0251,paraphrase,polite,F_CMP:E_F_CMP,gt,idpdm,PB,3,5,,G09-01013,1,release,0,0,R3,R3:ok,,3
P0252,paraphrase,reorder,F_CMP:E_F_CMP,gt,ungoverned,PB,3,5,,G09-01013,1,release,0,0,-,no-governance,,3
P0252,paraphrase,reorder,F_CMP:E_F_CMP,gt,menu,PB,3,5,,G09-01013,1,release,0,0,menu,template-level,,3
P0252,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_perm,PB,3,5,,G09-01013,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0252,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_restr,PB,3,5,,G09-01013,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0252,paraphrase,reorder,F_CMP:E_F_CMP,gt,idpdm,PB,3,5,,G09-01013,1,release,0,0,R3,R3:ok,,3
P0253,paraphrase,polite,F_CMP:E_F_CMP,gt,ungoverned,PB,3,5,,G09-00969,1,release,0,0,-,no-governance,,3
P0253,paraphrase,polite,F_CMP:E_F_CMP,gt,menu,PB,3,5,,G09-00969,1,release,0,0,menu,template-level,,3
P0253,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_perm,PB,3,5,,G09-00969,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0253,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_restr,PB,3,5,,G09-00969,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0253,paraphrase,polite,F_CMP:E_F_CMP,gt,idpdm,PB,3,5,,G09-00969,1,release,0,0,R3,R3:ok,,3
P0254,paraphrase,reorder,F_CMP:E_F_CMP,gt,ungoverned,PB,3,5,,G09-00969,1,release,0,0,-,no-governance,,3
P0254,paraphrase,reorder,F_CMP:E_F_CMP,gt,menu,PB,3,5,,G09-00969,1,release,0,0,menu,template-level,,3
P0254,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_perm,PB,3,5,,G09-00969,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0254,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_restr,PB,3,5,,G09-00969,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0254,paraphrase,reorder,F_CMP:E_F_CMP,gt,idpdm,PB,3,5,,G09-00969,1,release,0,0,R3,R3:ok,,3
P0255,paraphrase,polite,F_CMP:E_F_CMP,gt,ungoverned,ER,2,5,,G08-00601,1,release,0,0,-,no-governance,,2
P0255,paraphrase,polite,F_CMP:E_F_CMP,gt,menu,ER,2,5,,G08-00601,1,release,0,0,menu,template-level,,2
P0255,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_perm,ER,2,5,,G08-00601,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0255,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_restr,ER,2,5,,G08-00601,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0255,paraphrase,polite,F_CMP:E_F_CMP,gt,idpdm,ER,2,5,,G08-00601,1,release,0,0,R3,R3:ok,,2
P0256,paraphrase,reorder,F_CMP:E_F_CMP,gt,ungoverned,ER,2,5,,G08-00601,1,release,0,0,-,no-governance,,2
P0256,paraphrase,reorder,F_CMP:E_F_CMP,gt,menu,ER,2,5,,G08-00601,1,release,0,0,menu,template-level,,2
P0256,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_perm,ER,2,5,,G08-00601,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0256,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_restr,ER,2,5,,G08-00601,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0256,paraphrase,reorder,F_CMP:E_F_CMP,gt,idpdm,ER,2,5,,G08-00601,1,release,0,0,R3,R3:ok,,2
P0257,paraphrase,polite,F_CMP:E_F_CMP,gt,ungoverned,ER,2,5,,G08-00745,1,release,0,0,-,no-governance,,2
P0257,paraphrase,polite,F_CMP:E_F_CMP,gt,menu,ER,2,5,,G08-00745,1,release,0,0,menu,template-level,,2
P0257,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_perm,ER,2,5,,G08-00745,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0257,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_restr,ER,2,5,,G08-00745,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0257,paraphrase,polite,F_CMP:E_F_CMP,gt,idpdm,ER,2,5,,G08-00745,1,release,0,0,R3,R3:ok,,2
P0258,paraphrase,reorder,F_CMP:E_F_CMP,gt,ungoverned,ER,2,5,,G08-00745,1,release,0,0,-,no-governance,,2
P0258,paraphrase,reorder,F_CMP:E_F_CMP,gt,menu,ER,2,5,,G08-00745,1,release,0,0,menu,template-level,,2
P0258,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_perm,ER,2,5,,G08-00745,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0258,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_restr,ER,2,5,,G08-00745,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0258,paraphrase,reorder,F_CMP:E_F_CMP,gt,idpdm,ER,2,5,,G08-00745,1,release,0,0,R3,R3:ok,,2
P0259,paraphrase,polite,H_HR:E_H_HR,gt,ungoverned,ER,2,5,,G08-00601,1,release,0,0,-,no-governance,,2
P0259,paraphrase,polite,H_HR:E_H_HR,gt,menu,ER,2,5,,G08-00601,1,release,0,0,menu,template-level,,2
P0259,paraphrase,polite,H_HR:E_H_HR,gt,abac_perm,ER,2,5,,G08-00601,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0259,paraphrase,polite,H_HR:E_H_HR,gt,abac_restr,ER,2,5,,G08-00601,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0259,paraphrase,polite,H_HR:E_H_HR,gt,idpdm,ER,2,5,,G08-00601,1,release,0,0,R3,R3:ok,,2
P0260,paraphrase,reorder,H_HR:E_H_HR,gt,ungoverned,ER,2,5,,G08-00601,1,release,0,0,-,no-governance,,2
P0260,paraphrase,reorder,H_HR:E_H_HR,gt,menu,ER,2,5,,G08-00601,1,release,0,0,menu,template-level,,2
P0260,paraphrase,reorder,H_HR:E_H_HR,gt,abac_perm,ER,2,5,,G08-00601,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0260,paraphrase,reorder,H_HR:E_H_HR,gt,abac_restr,ER,2,5,,G08-00601,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0260,paraphrase,reorder,H_HR:E_H_HR,gt,idpdm,ER,2,5,,G08-00601,1,release,0,0,R3,R3:ok,,2
P0261,paraphrase,polite,H_HR:E_H_HR,gt,ungoverned,ER,2,5,,G08-00721,1,release,0,0,-,no-governance,,2
P0261,paraphrase,polite,H_HR:E_H_HR,gt,menu,ER,2,5,,G08-00721,1,release,0,0,menu,template-level,,2
P0261,paraphrase,polite,H_HR:E_H_HR,gt,abac_perm,ER,2,5,,G08-00721,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0261,paraphrase,polite,H_HR:E_H_HR,gt,abac_restr,ER,2,5,,G08-00721,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0261,paraphrase,polite,H_HR:E_H_HR,gt,idpdm,ER,2,5,,G08-00721,1,release,0,0,R3,R3:ok,,2
P0262,paraphrase,reorder,H_HR:E_H_HR,gt,ungoverned,ER,2,5,,G08-00721,1,release,0,0,-,no-governance,,2
P0262,paraphrase,reorder,H_HR:E_H_HR,gt,menu,ER,2,5,,G08-00721,1,release,0,0,menu,template-level,,2
P0262,paraphrase,reorder,H_HR:E_H_HR,gt,abac_perm,ER,2,5,,G08-00721,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0262,paraphrase,reorder,H_HR:E_H_HR,gt,abac_restr,ER,2,5,,G08-00721,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0262,paraphrase,reorder,H_HR:E_H_HR,gt,idpdm,ER,2,5,,G08-00721,1,release,0,0,R3,R3:ok,,2
P0263,paraphrase,polite,F_PAY:E_F_PAY,gt,ungoverned,ER,2,5,,G08-00736,1,release,0,0,-,no-governance,,2
P0263,paraphrase,polite,F_PAY:E_F_PAY,gt,menu,ER,2,5,,G08-00736,1,release,0,0,menu,template-level,,2
P0263,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_perm,ER,2,5,,G08-00736,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0263,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_restr,ER,2,5,,G08-00736,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0263,paraphrase,polite,F_PAY:E_F_PAY,gt,idpdm,ER,2,5,,G08-00736,1,release,0,0,R3,R3:ok,,2
P0264,paraphrase,reorder,F_PAY:E_F_PAY,gt,ungoverned,ER,2,5,,G08-00736,1,release,0,0,-,no-governance,,2
P0264,paraphrase,reorder,F_PAY:E_F_PAY,gt,menu,ER,2,5,,G08-00736,1,release,0,0,menu,template-level,,2
P0264,paraphrase,reorder,F_PAY:E_F_PAY,gt,abac_perm,ER,2,5,,G08-00736,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0264,paraphrase,reorder,F_PAY:E_F_PAY,gt,abac_restr,ER,2,5,,G08-00736,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0264,paraphrase,reorder,F_PAY:E_F_PAY,gt,idpdm,ER,2,5,,G08-00736,1,release,0,0,R3,R3:ok,,2
P0265,paraphrase,polite,F_PAY:E_F_PAY,gt,ungoverned,ER,2,5,,G08-00712,1,release,0,0,-,no-governance,,2
P0265,paraphrase,polite,F_PAY:E_F_PAY,gt,menu,ER,2,5,,G08-00712,1,release,0,0,menu,template-level,,2
P0265,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_perm,ER,2,5,,G08-00712,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0265,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_restr,ER,2,5,,G08-00712,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0265,paraphrase,polite,F_PAY:E_F_PAY,gt,idpdm,ER,2,5,,G08-00712,1,release,0,0,R3,R3:ok,,2
P0266,paraphrase,reorder,F_PAY:E_F_PAY,gt,ungoverned,ER,2,5,,G08-00712,1,release,0,0,-,no-governance,,2
P0266,paraphrase,reorder,F_PAY:E_F_PAY,gt,menu,ER,2,5,,G08-00712,1,release,0,0,menu,template-level,,2
P0266,paraphrase,reorder,F_PAY:E_F_PAY,gt,abac_perm,ER,2,5,,G08-00712,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
P0266,paraphrase,reorder,F_PAY:E_F_PAY,gt,abac_restr,ER,2,5,,G08-00712,1,release,0,0,abac_restr,tier 2<=max 3,,2
P0266,paraphrase,reorder,F_PAY:E_F_PAY,gt,idpdm,ER,2,5,,G08-00712,1,release,0,0,R3,R3:ok,,2
P0267,paraphrase,polite,F_SEC:E_F_SEC,gt,ungoverned,ER,2,5,,G08-00760,1,release,0,0,-,no-governance,,2
P0267,paraphrase,polite,F_SEC:E_F_SEC,gt,menu,ER,2,5,,G08-00760,1,release,0,0,menu,template-level,,2
P0267,paraphrase,polite,F_SEC:E_F_SEC,gt,abac_perm,ER,2,5,,G08-00760,1,release,0,0,abac_perm,cell-open(≤2) tier-blind,,2
P0267,paraphrase,polite,F_SEC:E_F_SEC,gt,abac_restr,ER,2,5,,G08-00760,1,release,0,0,abac_restr,tier 2<=max 2,,2
P0267,paraphrase,polite,F_SEC:E_F_SEC,gt,idpdm,ER,2,5,,G08-00760,1,release,0,0,R3,R3:ok,,2
P0268,paraphrase,reorder,F_SEC:E_F_SEC,gt,ungoverned,ER,2,5,,G08-00760,1,release,0,0,-,no-governance,,2
P0268,paraphrase,reorder,F_SEC:E_F_SEC,gt,menu,ER,2,5,,G08-00760,1,release,0,0,menu,template-level,,2
P0268,paraphrase,reorder,F_SEC:E_F_SEC,gt,abac_perm,ER,2,5,,G08-00760,1,release,0,0,abac_perm,cell-open(≤2) tier-blind,,2
P0268,paraphrase,reorder,F_SEC:E_F_SEC,gt,abac_restr,ER,2,5,,G08-00760,1,release,0,0,abac_restr,tier 2<=max 2,,2
P0268,paraphrase,reorder,F_SEC:E_F_SEC,gt,idpdm,ER,2,5,,G08-00760,1,release,0,0,R3,R3:ok,,2
P0269,paraphrase,polite,F_SEC:E_F_SEC,gt,ungoverned,ER,2,5,,G08-00691,1,release,0,0,-,no-governance,,2
P0269,paraphrase,polite,F_SEC:E_F_SEC,gt,menu,ER,2,5,,G08-00691,1,release,0,0,menu,template-level,,2
P0269,paraphrase,polite,F_SEC:E_F_SEC,gt,abac_perm,ER,2,5,,G08-00691,1,release,0,0,abac_perm,cell-open(≤2) tier-blind,,2
P0269,paraphrase,polite,F_SEC:E_F_SEC,gt,abac_restr,ER,2,5,,G08-00691,1,release,0,0,abac_restr,tier 2<=max 2,,2
P0269,paraphrase,polite,F_SEC:E_F_SEC,gt,idpdm,ER,2,5,,G08-00691,1,release,0,0,R3,R3:ok,,2
P0270,paraphrase,reorder,F_SEC:E_F_SEC,gt,ungoverned,ER,2,5,,G08-00691,1,release,0,0,-,no-governance,,2
P0270,paraphrase,reorder,F_SEC:E_F_SEC,gt,menu,ER,2,5,,G08-00691,1,release,0,0,menu,template-level,,2
P0270,paraphrase,reorder,F_SEC:E_F_SEC,gt,abac_perm,ER,2,5,,G08-00691,1,release,0,0,abac_perm,cell-open(≤2) tier-blind,,2
P0270,paraphrase,reorder,F_SEC:E_F_SEC,gt,abac_restr,ER,2,5,,G08-00691,1,release,0,0,abac_restr,tier 2<=max 2,,2
P0270,paraphrase,reorder,F_SEC:E_F_SEC,gt,idpdm,ER,2,5,,G08-00691,1,release,0,0,R3,R3:ok,,2
P0271,paraphrase,polite,F_CMP:E_F_CMP,gt,ungoverned,ER,3,5,,G08-01036,1,release,0,0,-,no-governance,,3
P0271,paraphrase,polite,F_CMP:E_F_CMP,gt,menu,ER,3,5,,G08-01036,1,release,0,0,menu,template-level,,3
P0271,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_perm,ER,3,5,,G08-01036,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0271,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_restr,ER,3,5,,G08-01036,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0271,paraphrase,polite,F_CMP:E_F_CMP,gt,idpdm,ER,3,5,,G08-01036,1,release,0,0,R3,R3:ok,,3
P0272,paraphrase,reorder,F_CMP:E_F_CMP,gt,ungoverned,ER,3,5,,G08-01036,1,release,0,0,-,no-governance,,3
P0272,paraphrase,reorder,F_CMP:E_F_CMP,gt,menu,ER,3,5,,G08-01036,1,release,0,0,menu,template-level,,3
P0272,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_perm,ER,3,5,,G08-01036,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0272,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_restr,ER,3,5,,G08-01036,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0272,paraphrase,reorder,F_CMP:E_F_CMP,gt,idpdm,ER,3,5,,G08-01036,1,release,0,0,R3,R3:ok,,3
P0273,paraphrase,polite,F_CMP:E_F_CMP,gt,ungoverned,ER,3,5,,G08-01046,1,release,0,0,-,no-governance,,3
P0273,paraphrase,polite,F_CMP:E_F_CMP,gt,menu,ER,3,5,,G08-01046,1,release,0,0,menu,template-level,,3
P0273,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_perm,ER,3,5,,G08-01046,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0273,paraphrase,polite,F_CMP:E_F_CMP,gt,abac_restr,ER,3,5,,G08-01046,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0273,paraphrase,polite,F_CMP:E_F_CMP,gt,idpdm,ER,3,5,,G08-01046,1,release,0,0,R3,R3:ok,,3
P0274,paraphrase,reorder,F_CMP:E_F_CMP,gt,ungoverned,ER,3,5,,G08-01046,1,release,0,0,-,no-governance,,3
P0274,paraphrase,reorder,F_CMP:E_F_CMP,gt,menu,ER,3,5,,G08-01046,1,release,0,0,menu,template-level,,3
P0274,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_perm,ER,3,5,,G08-01046,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0274,paraphrase,reorder,F_CMP:E_F_CMP,gt,abac_restr,ER,3,5,,G08-01046,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0274,paraphrase,reorder,F_CMP:E_F_CMP,gt,idpdm,ER,3,5,,G08-01046,1,release,0,0,R3,R3:ok,,3
P0275,paraphrase,polite,H_HR:E_H_HR,gt,ungoverned,ER,3,5,,G08-00972,1,release,0,0,-,no-governance,,3
P0275,paraphrase,polite,H_HR:E_H_HR,gt,menu,ER,3,5,,G08-00972,1,release,0,0,menu,template-level,,3
P0275,paraphrase,polite,H_HR:E_H_HR,gt,abac_perm,ER,3,5,,G08-00972,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0275,paraphrase,polite,H_HR:E_H_HR,gt,abac_restr,ER,3,5,,G08-00972,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0275,paraphrase,polite,H_HR:E_H_HR,gt,idpdm,ER,3,5,,G08-00972,1,release,0,0,R3,R3:ok,,3
P0276,paraphrase,reorder,H_HR:E_H_HR,gt,ungoverned,ER,3,5,,G08-00972,1,release,0,0,-,no-governance,,3
P0276,paraphrase,reorder,H_HR:E_H_HR,gt,menu,ER,3,5,,G08-00972,1,release,0,0,menu,template-level,,3
P0276,paraphrase,reorder,H_HR:E_H_HR,gt,abac_perm,ER,3,5,,G08-00972,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0276,paraphrase,reorder,H_HR:E_H_HR,gt,abac_restr,ER,3,5,,G08-00972,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0276,paraphrase,reorder,H_HR:E_H_HR,gt,idpdm,ER,3,5,,G08-00972,1,release,0,0,R3,R3:ok,,3
P0277,paraphrase,polite,H_HR:E_H_HR,gt,ungoverned,ER,3,5,,G08-00940,1,release,0,0,-,no-governance,,3
P0277,paraphrase,polite,H_HR:E_H_HR,gt,menu,ER,3,5,,G08-00940,1,release,0,0,menu,template-level,,3
P0277,paraphrase,polite,H_HR:E_H_HR,gt,abac_perm,ER,3,5,,G08-00940,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0277,paraphrase,polite,H_HR:E_H_HR,gt,abac_restr,ER,3,5,,G08-00940,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0277,paraphrase,polite,H_HR:E_H_HR,gt,idpdm,ER,3,5,,G08-00940,1,release,0,0,R3,R3:ok,,3
P0278,paraphrase,reorder,H_HR:E_H_HR,gt,ungoverned,ER,3,5,,G08-00940,1,release,0,0,-,no-governance,,3
P0278,paraphrase,reorder,H_HR:E_H_HR,gt,menu,ER,3,5,,G08-00940,1,release,0,0,menu,template-level,,3
P0278,paraphrase,reorder,H_HR:E_H_HR,gt,abac_perm,ER,3,5,,G08-00940,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0278,paraphrase,reorder,H_HR:E_H_HR,gt,abac_restr,ER,3,5,,G08-00940,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0278,paraphrase,reorder,H_HR:E_H_HR,gt,idpdm,ER,3,5,,G08-00940,1,release,0,0,R3,R3:ok,,3
P0279,paraphrase,polite,F_PAY:E_F_PAY,gt,ungoverned,ER,3,5,,G08-01020,1,release,0,0,-,no-governance,,3
P0279,paraphrase,polite,F_PAY:E_F_PAY,gt,menu,ER,3,5,,G08-01020,1,release,0,0,menu,template-level,,3
P0279,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_perm,ER,3,5,,G08-01020,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
P0279,paraphrase,polite,F_PAY:E_F_PAY,gt,abac_restr,ER,3,5,,G08-01020,1,release,0,0,abac_restr,tier 3<=max 3,,3
P0279,paraphrase,polite,F_PAY:E_F_PAY,gt,idpdm,ER,3,5,,G08-01020,1,release,0,0,R3,R3:ok,,3
P0280,paraphrase,reorder,F_PAY:E_F_PAY,gt,ungoverned,ER,3,5,,G08-01020,1,release,0,0,-,no-governance,,3
